,ortholog_gene,EnsemblID,LLgeneSymbol,logFC,Fold_change,PValue,FDR,wt_1,wt_2,wt_3,wt_4,iqgap1_mut_1,iqgap1_mut_2,iqgap1_mut_3,iqgap1_mut_4
10127,MSL1,ENSDARG00000090223,msl1b,-0.0738442375278422,0.950102956455863,0.418175411146239,0.759116240681318,963.396345221453,852.448066851571,1045.05799268251,984.812851572161,936.032055727325,832.803107860098,660.951045346509,775.369862918706
10128,ASPHD1,ENSDARG00000075813,asphd1,-0.0738486696924963,0.950100037608737,0.634550898133671,0.876117077993922,154.693275939849,125.234588994687,138.979796411546,145.312357423248,147.629223999919,102.693120421246,90.446436687897,126.210409909279
10129,JAM3,ENSDARG00000114589,jam3a,-0.0739654059447764,0.950023162990436,0.560128060463187,0.839356014282996,507.578386894341,495.064169428169,554.63479294414,467.153018386846,397.354570168177,393.306858787054,346.591263814598,468.397084822647
10130,ARID1B,ENSDARG00000092503,arid1b,-0.073966259052451,0.950022601214184,0.477313029984436,0.79618300640518,1419.65348172646,1249.38759256904,1664.73625701656,1638.52209922076,1531.65319899916,1198.08640491454,919.708148343223,1286.56348085815
10131,HOXB5,ENSDARG00000013057,hoxb5a,-0.0739665573488485,0.95002240478439,0.487198903948897,0.803340607568275,807.733877534021,722.81065931579,921.496476206988,741.594099953128,811.960731999554,653.410148562635,496.947275734625,678.992437806506
10132,SLCO2B1,ENSDARG00000054609,slco2b1,-0.0739952753111544,0.950003494040749,0.645492187610278,0.880771576695898,173.295631907299,152.845364521074,145.022396255526,141.303740666745,160.956862277689,129.876593473929,107.722722347383,109.578030308831
10133,AMMECR1,ENSDARG00000012892,ammecr1,-0.0739971065278348,0.950002288199534,0.425489738098112,0.764369612336268,5778.42105449964,5201.87974010825,6851.24200457432,5913.57095603228,5816.44098380357,4893.39869080611,3562.77614202995,4627.62438051487
10134,PPARD,ENSDARG00000009473,ppardb,-0.0740694311475625,0.949954664252629,0.505289229208719,0.813296731024229,720.717669944048,726.906205334704,757.107812724531,721.062574442932,600.170747791945,558.132105283407,511.606786790328,674.449769281696
10135,CCK,ENSDARG00000070810,ccka,-0.0740746162881646,0.949951250059394,0.774548163736024,0.931918417122193,27.1916992979111,22.0473921607687,27.6804794999848,23.1562918596928,27.4388066356542,20.5458806829058,9.79071366707904,22.6802798966756
10136,ACTN3,ENSDARG00000013755,actn3a,-0.0740778572909522,0.94994911600396,0.322380792909659,0.684825104661846,25204.6143891528,21946.1239111993,27682.7071390822,23000.6242368777,22483.3948650803,19709.1632302111,15836.6470910982,20430.9174537087
10137,MAN2A2,ENSDARG00000063101,man2a2,-0.0740798028299249,0.949947834955833,0.418433806957426,0.759385835847855,1466.04021055475,1259.50091810764,1610.75957472266,1362.87675196609,1376.57434159131,1104.43102105551,917.468076311001,1175.52686384462
10138,SYNJ2BP,ENSDARG00000028321,synj2bp,-0.0740924805771658,0.949939487283395,0.549750883760989,0.834849656262004,347.570335181306,272.163358760107,358.527590742828,329.708728222404,339.342174610925,284.923069404046,205.282923718598,252.420819818557
10139,HAUS3,ENSDARG00000061385,haus3,-0.0741144032784554,0.94992505243694,0.576525721405484,0.84785605572479,265.527562610965,268.814344632086,291.664352016027,261.226197254088,261.41205491101,244.552583233719,180.270895345411,187.402833366534
10140,CUL4B,ENSDARG00000060510,cul4b,-0.0741167715782867,0.949923493059919,0.416072115639996,0.757260262450511,2205.2670518285,2035.02056287829,2487.82034280478,2403.12356992167,1933.63195007368,2150.0215973506,1599.31659333245,1867.60527824913
10141,CYP7A1,ENSDARG00000069018,cyp7a1,-0.0741333998636664,0.94991254444815,0.896154982637195,0.972331402592017,5.0812604880841,3.91350108245825,2.93721410012371,3.94439650376966,1.00709997399671,5.01077094562924,2.05040588888776,5.03397649123756
10142,ADARB1,ENSDARG00000041609,adarb1a,-0.0741353960817061,0.949911230080809,0.488220087350183,0.803756194744326,723.555324548862,607.945346055221,715.831457053981,692.067678477055,600.722416157341,585.484677291327,397.397947754793,600.231584502038
10143,ANKRD49,ENSDARG00000023508,ankrd49,-0.0741401061420692,0.949908128848876,0.556345106636664,0.837910344033904,198.205924314425,176.242495449424,236.5083886337,199.914574166557,182.2299489828,190.283042757773,123.275284097435,158.60956140668
10144,GCGR,ENSDARG00000025478,gipr,-0.0741519483756764,0.949900331644699,0.84967191909091,0.956964679653143,13.0922996619572,25.0538547281462,12.3024353333266,21.1427012631978,10.1625209761682,14.6756290592184,11.7488564004949,20.7080816447907
10145,TFAP4,ENSDARG00000103923,tfap4,-0.0741971872310512,0.949870545911217,0.423812317364595,0.762994764062519,1489.2971240155,1329.61199276519,1695.75160713809,1586.63349364135,1549.92685998093,1280.75305370283,1018.02652383277,1220.23590147598
10146,PSMD8,ENSDARG00000020454,psmd8,-0.0741984923784606,0.949869686602433,0.387918474399906,0.736908822721489,3109.73141870747,2796.19652341642,3350.38221687445,3067.75438080685,3171.35781811563,2590.56857889032,2043.22946827665,2451.54655123269
10147,IFT80,ENSDARG00000038879,ift80,-0.0742279778928227,0.949850273553043,0.558642126077341,0.838777674482194,361.277334315217,341.190297576076,501.535787050361,376.809975111319,391.627524777563,344.323992000649,240.851747135186,325.798965114649
10148,C7,ENSDARG00000042172,c7a,-0.0742600906680373,0.949829131185469,0.517398242454729,0.81939951094,570.725430360299,509.636018512465,682.134070370666,691.27342215134,611.023430651921,547.478876391921,395.247698186008,492.577391714873
10149,FGFR2,ENSDARG00000058115,fgfr2,-0.0742704955350486,0.949822280943474,0.334690351065082,0.695424530545475,4414.48920309936,4399.14583460869,5220.23362141335,4967.44025315102,3981.98735140127,4068.04152867134,3065.78218255497,3933.73249843114
10150,SERPINH1,ENSDARG00000075954,serpinh1a,-0.0743782038239628,0.949751372046605,0.508772488385505,0.815212935566815,3268.28547471043,3168.84792942211,2980.05765105156,2878.81053126711,3161.80328093284,2405.62826170156,1981.96267782578,2390.35821498676
10151,MZT1,ENSDARG00000096668,MZT1,-0.0744368768992381,0.949712747320629,0.549214115303154,0.834849656262004,336.561093091409,289.80512454554,384.578659117542,333.35009139291,354.76258295055,272.703983222072,222.5017609127,271.339310063691
10152,OSBPL10,ENSDARG00000099747,CABZ01111953.1,-0.0745113247001406,0.949663740289153,0.694177445919744,0.901952898411659,74.5253980757564,81.1744893191937,126.099962166597,101.686325122999,88.4139324926634,73.3781452960922,53.8489251689347,89.7350204607598
10153,CES5A,ENSDARG00000102234,si:ch211-71n6.4,-0.0745460232064995,0.949640900038002,0.824182511115007,0.948265857845415,526.57693325325,556.926285620179,380.828613409714,503.374645721946,174.17558659682,548.776132713083,388.414982433981,451.351900052344
10154,MRPL23,ENSDARG00000045696,mrpl23,-0.0745553045699226,0.949634790684526,0.488038193367954,0.80372967926771,866.840489764502,805.775734800605,993.001819824012,914.446776389011,913.964620482774,678.684349221849,627.2334708082,759.140316919765
10155,RCBTB2,ENSDARG00000090687,rcbtb2,-0.0745574297568703,0.949633391809561,0.550844765059907,0.835291680869076,286.031621499843,253.712415158373,324.184419139766,333.625967279566,245.746913043684,255.399673619086,204.441294721332,252.542855659714
10156,KIF1C,ENSDARG00000054448,kif1cl,-0.0746230377461277,0.949590207270232,0.654590478451265,0.884075444039596,81.5504191580485,94.5114450783643,90.0105248965397,98.8862080374983,85.7709019744713,68.4827982317761,69.1386175077923,75.8445138299583
10157,PHF8,ENSDARG00000006584,phf8,-0.0746493318216539,0.94957290051559,0.351518452656436,0.709734917341004,2416.30871579403,2364.81863115434,2599.54309402289,2478.02962913771,2315.36074771279,2157.20814430095,1526.28083003867,2139.59854505438
10158,BCR,ENSDARG00000079286,bcr,-0.0747050473903511,0.949536229582999,0.387532180108264,0.736908822721489,1914.6804045927,1756.45403187398,2177.30687008085,1987.0082486955,1874.02833366534,1722.34094666572,1195.0660190198,1768.27864985327
10159,VIPAS39,ENSDARG00000103690,vipas39,-0.0747291879380666,0.949520341171221,0.560914841913091,0.839928404245075,283.996548271416,235.66139391523,280.603172955238,248.099112555419,257.739596351363,199.185411132897,172.194047628163,216.374772042447
10160,MYL11,ENSDARG00000053254,mylpfa,-0.07475094353286,0.949506022674622,0.400530575128363,0.746507703238827,105286.789775998,93792.2276782874,123300.040659099,107338.748283274,108280.83432652,86037.9350884353,66526.5832759784,86242.4804078325
10161,C11orf87,ENSDARG00000097648,si:dkey-35i13.1,-0.0747563196085952,0.949502484430826,0.549972290022692,0.834849656262004,514.01246752165,504.882752482517,512.613886764324,464.999543754394,408.030771888665,431.915182948183,372.964519825373,424.61486744672
10162,UBN2,ENSDARG00000100508,ubn2b,-0.0747913877168553,0.94947940481227,0.521778665747864,0.822259056159164,994.446856110565,883.966271861316,1156.49488708794,1096.75867835892,1043.69007691063,886.503114222231,607.281284320015,793.706117787672
10163,RBM19,ENSDARG00000042590,rbm19,-0.0748107385631731,0.949466669545076,0.467608439910735,0.790220842254355,572.756749524124,485.160769963668,585.125084892087,588.264509016873,543.357560555257,469.166608983341,379.062032411074,447.117498670855
10164,TTI1,ENSDARG00000004114,tti1,-0.0748476369481974,0.949442386285108,0.553898669880225,0.836870334011876,229.493309309819,206.06579183322,278.882297614561,257.111780697056,233.83168967688,185.044488307794,153.831463647017,197.391594903355
10165,ANK3,ENSDARG00000061736,ank3a,-0.0748589775350217,0.949434923036679,0.661676748192741,0.887372871927911,3540.09586213327,3597.36110711624,3323.14329114131,3706.10864416463,2165.6166865304,3291.64054418088,2406.80316571182,3474.72428044635
10166,CBLB,ENSDARG00000015199,cblb,-0.0748747580926944,0.949424537937824,0.460663225019345,0.786212215648693,1009.55499629353,946.490020545234,1256.6674713106,1125.80965010594,1040.26377614042,985.217783329622,714.258891394052,859.289719101269
10167,TRAPPC6A,ENSDARG00000033171,trappc6bl,-0.0748945816530671,0.949411492321939,0.530949147546247,0.826743793726708,328.215267228689,317.070654456448,381.566355539679,327.988907847148,304.704629916206,253.78919344717,238.512697011952,312.686898055384
10168,KCTD12,ENSDARG00000069843,kctd12.1,-0.0749005389485213,0.949407571941728,0.648345563169372,0.882389221443602,125.887496749588,120.258502695102,129.175570999929,112.761073403721,135.161528983037,99.7942776026853,74.4094238698007,82.8323265791629
10169,PRORP,ENSDARG00000075057,si:dkeyp-33b5.4,-0.0749575301333257,0.949370067970238,0.581238028389805,0.84950721367086,166.462093589635,149.319633801194,181.921250647996,169.372385871869,165.0737567378,125.389532143426,106.303293309386,157.372173069069
10170,LGALS2,ENSDARG00000054942,lgals2a,-0.0749748918207332,0.949358643125271,0.566041200022891,0.842622035509911,649.189260510199,458.041520937706,655.320002627231,494.304537972595,548.857617462784,435.885396640326,358.306028748549,463.175623130185
10171,IRS4,ENSDARG00000086551,irs4a,-0.075054260446515,0.949306416413358,0.565072255352452,0.842252556835164,492.097413333063,445.0035218254,648.368838279531,522.452394508176,500.305468387739,450.647300555684,292.058992459045,452.973693484883
10172,RPAIN,ENSDARG00000063021,rpain,-0.0750935531599849,0.949280561803751,0.65813660507652,0.886042733710122,96.9280653040825,78.8879300753932,100.709997399671,83.1787976974454,98.4194826666126,76.5164426668109,49.7963527832242,73.3781452960922
10173,LETM2,ENSDARG00000077515,letm2,-0.0751143480044425,0.949266879078847,0.406812595119051,0.751152534227961,1154.48281932518,1055.54663116146,1364.25827975007,1240.74716796394,1182.5419431685,991.371247277233,801.40905740502,1034.54463537392
10174,EHHADH,ENSDARG00000070029,ehhadh,-0.0751170105865037,0.949265127150297,0.622543466734356,0.87046154154913,158.535327228224,110.556405579446,159.588632773388,135.095580254111,143.008196307533,126.271427829857,83.0414384999544,115.781459298464
10175,ZC3H14,ENSDARG00000041402,zc3h14,-0.0751918681247305,0.949215873631699,0.498523877890221,0.809029425589362,768.910793453598,705.967010771952,948.799500096788,772.398150373464,776.239174948832,689.293310250561,451.070134764138,671.486306142949
10176,ROBO1,ENSDARG00000026784,robo1,-0.075201970008193,0.949209227158055,0.39357238382392,0.740741211779366,2713.8335441528,2427.68057244311,3125.09260576028,2831.27834396046,2496.81369060836,2259.69671436184,1620.16086392339,2453.29553665598
10177,SLC7A14,ENSDARG00000010816,slc7a14a,-0.0752625492200426,0.949169370405257,0.469274688418102,0.790456264807564,772.660879816029,708.415234610722,749.055701896149,771.335342091167,697.581567948183,636.396388360138,438.814111044375,622.387783929966
10178,HCCS,ENSDARG00000028131,hccsa.1,-0.0753224475020954,0.949129963300612,0.565901859821655,0.842511938559666,164.367045463246,165.962387370657,223.627559781221,204.441294721332,171.28819400539,165.026917967132,135.856957545519,156.50282303299
10179,CNN3,ENSDARG00000099510,cnn3a,-0.0753339220737427,0.949122414361891,0.398102722366551,0.744822161265946,1555.07832161119,1498.5647613071,1763.79137286149,1741.81980261015,1583.68900414334,1425.8016929564,1075.2344224054,1202.29963831731
10180,MAVS,ENSDARG00000069733,mavs,-0.0753537441300271,0.94910937388685,0.628753259697071,0.873143868127,244.767841676976,216.941807707331,232.64009399324,215.463150662057,172.234094666572,236.596895088165,158.535327228224,180.021049793079
10181,RWDD1,ENSDARG00000015930,rwdd1,-0.0753618664611123,0.949104030443744,0.571187309190716,0.84450244767179,822.212761443993,858.796389405128,885.155577024251,844.337858540367,602.128890525361,715.907965434193,667.707282759817,723.555324548862
10182,CIART,ENSDARG00000058094,ciarta,-0.0754172450043418,0.949067599328136,0.468669089260862,0.790384598550766,938.766367897179,836.900078391264,987.121876288961,974.968000166131,765.164426668109,757.107812724531,630.073674275778,842.001375368798
10183,BCAS3,ENSDARG00000090764,bcas3,-0.075437609519665,0.949054202758026,0.503946942841946,0.812280275468295,507.090019697679,478.769775055292,546.689846948399,516.256065589345,504.841639637114,380.662947376033,337.245901072306,402.749350601023
10184,HOXA1,ENSDARG00000104307,hoxa1a,-0.0754428227630283,0.949050773314212,0.72732442499245,0.914368910199739,55.3904985698189,57.1227887801734,78.9406267221788,58.3941272983557,40.6500839046728,53.8106398838009,50.911711068811,50.2910554230632
10185,TMEM127,ENSDARG00000030981,tmem127,-0.0755240795893966,0.948997321489652,0.495982826664008,0.807656438795238,435.067188766578,427.919838756737,497.223428055282,506.418035018499,439.020906170466,399.177110410741,300.574909579327,350.065189709557
10186,MEIS2,ENSDARG00000098240,meis2a,-0.0755482037965438,0.948981452843883,0.409095152995489,0.752874663416375,6327.60155014061,5513.54143521919,6806.94301145143,6230.64161048873,5963.19727439576,4901.23126173977,3576.58152979314,5408.12686036232
10187,SF3A1,ENSDARG00000041887,sf3a1,-0.0755636968576384,0.948971261813718,0.428149355333826,0.766559836501615,2505.06142062546,2030.31457782663,2720.12460598357,2544.65837746818,2490.14532470452,2136.09165412175,1593.61646496135,1915.31730743308
10188,ALKBH4,ENSDARG00000052247,alkbh4,-0.0756327041886397,0.94892587148106,0.611513380094934,0.86481921989453,152.327436747129,140.452803388812,167.128019509087,164.632839813925,161.431919651403,132.174634505567,83.8184257051053,120.851996879605
10189,SULF1,ENSDARG00000038428,sulf1,-0.0756688651360081,0.948902087086238,0.376748555697946,0.728857609479968,1561.35622665807,1535.75401077693,1661.21224210839,1693.07599462962,1493.00066295782,1333.49520145617,1037.37628049142,1257.86786752189
10190,SNCG,ENSDARG00000109715,sncgb,-0.0756741693948407,0.948898598328822,0.424895145450723,0.7639589144784,1887.30535126983,1650.54794949027,1990.94411811002,1894.78875130182,1476.61429783724,1553.65992973592,1227.75549385171,1625.0913595531
10191,STAP2,ENSDARG00000092810,stap2a,-0.0756858654908294,0.948890905529036,0.491243890709785,0.805086668939807,934.034083839341,787.89320162799,1138.02297061628,1005.16065169323,1003.67368261056,798.388671510277,594.50747710584,791.505593927181
10192,JAGN1,ENSDARG00000041071,jagn1a,-0.075688305244342,0.948889300853136,0.61174058107349,0.864876832876863,420.701366364262,338.758692880935,464.452688318878,344.428191106874,436.93922645887,308.586086277608,248.678438667135,317.070654456448
10193,HECW1,ENSDARG00000004291,hecw1b,-0.075753932563613,0.948846137438156,0.573810593072892,0.84577002122818,922.224493194721,886.171829121868,991.094149132551,959.489939373746,641.950530988512,874.162777429142,642.380835229669,916.53143233283
10194,KCTD13,ENSDARG00000044769,kctd13,-0.0757543136178742,0.948845886822603,0.435669591092973,0.77080035612017,792.347899720792,724.587745600793,800.310971362712,751.92680963167,716.894064560136,603.252884424028,513.102944832434,687.911175721844
10195,TMEM230,ENSDARG00000027687,tmem230a,-0.0757631225311586,0.948840093307422,0.66912002125153,0.891291499604187,64.6187102027217,70.0130379419115,93.6602975816938,96.2068021560814,73.8146119999594,64.4348990878408,56.9101174665419,70.4430194842485
10196,SPIRE1,ENSDARG00000038445,spire1b,-0.0757914940520448,0.948821433943479,0.608750224361746,0.863190675677002,132.251179833261,134.910569965167,162.600335618691,135.994162615424,109.655993071285,135.992930458718,85.5632137907603,122.262811073353
10197,TRIM32,ENSDARG00000102505,trim32,-0.0758557987982682,0.948779143396939,0.53096205042458,0.826743793726708,260.759982246106,240.851747135186,291.55583064314,286.867910445416,255.399673619086,231.632994019243,160.344670260136,242.9730978332
10198,ANP32D,ENSDARG00000006487,anp32a,-0.0758764985781433,0.948765530417087,0.420446504655515,0.760691654852456,7906.01109878332,7591.51495692839,9469.47900171881,8573.82586539779,8544.05587672806,6956.02944939552,5250.18558141141,6884.4325605001
10199,MASTL,ENSDARG00000055566,mastl,-0.0759439173388751,0.948721194573455,0.560194987999652,0.839356014282996,424.91337618936,473.643760333073,621.192699018715,535.564855444064,488.209260036666,439.603043651849,303.718530790264,399.818689676693
10200,TPST1,ENSDARG00000073872,tpst1,-0.0759893003891901,0.948691350993705,0.54865898452205,0.834747659123516,731.572558061869,630.499810832987,951.421556843899,752.026552236447,742.586830396453,574.71489225754,450.647300555684,664.685982837827
10201,ZFP91,ENSDARG00000079631,si:ch211-113e8.10,-0.0760185887458387,0.948672091671525,0.432097714185783,0.768898755064826,818.900101504388,749.968666898255,968.349341675452,955.737875322876,787.693192652917,782.229846610681,563.805367018607,773.3678462864
10202,PLPP5,ENSDARG00000057672,plpp5,-0.0760436072255163,0.94865564042786,0.512666675264843,0.817203537497335,513.465602106231,485.76850266084,564.522531144602,467.01704191967,512.771545490056,407.875489468667,309.665644439887,443.9128749442
10203,TMEM30A,ENSDARG00000043555,tmem30ab,-0.0760483763598294,0.948652504450706,0.49604511256007,0.807656438795238,835.640097545435,798.774148726821,948.045637225511,882.143301403822,907.211195867022,672.742782629801,554.191266586594,718.667264055161
10204,MYC,ENSDARG00000045695,myca,-0.0760553489110052,0.948647919620257,0.5046674223941,0.812526334995207,723.097781329636,658.415302255682,859.120067443972,787.313923229554,797.757896629204,602.67916669857,462.121685086131,560.104303535292
10205,COL2A1,ENSDARG00000011407,col2a1b,-0.0761056883681658,0.948614819355248,0.406548234568247,0.751069423061646,19160.5012997156,16813.5925804748,22823.2642699372,19844.9049876051,20237.5016952074,16540.6243056576,12423.8539803743,16439.9101831473
10206,PSAT1,ENSDARG00000016733,psat1,-0.0761267949485958,0.948600941253533,0.39801096833002,0.744754135520244,2642.97319077633,2299.52046119732,2730.6693862964,2359.84115272232,2481.94591460454,1975.15654926266,1592.2250588888,2011.32345757558
10207,RARG,ENSDARG00000034117,rarga,-0.0761344009835364,0.948595940146105,0.383280422012263,0.733595931693732,2574.95769444179,2350.86031624672,3207.61341717951,2936.31177413874,2756.7707176096,2283.41173642536,1829.25377571028,2229.71724173059
10208,MED12,ENSDARG00000103953,med12,-0.0761400036261432,0.948592256322733,0.382181431698394,0.73276032091582,2702.33119995366,2520.99128070885,3411.94241972579,3127.13605825744,2838.23094364899,2481.47297093808,1933.13758421207,2527.29701652132
10209,CHST3,ENSDARG00000061070,chst3a,-0.0761814615024252,0.948564997578339,0.763237565308307,0.928042034368672,127.206787246572,126.894596723585,124.267119451605,104.406667862165,62.4213084913457,139.226537373504,78.270021649165,107.697850337869
10210,CTPS1,ENSDARG00000030700,ctps1a,-0.0762073368292397,0.948547984828926,0.466108655389611,0.789404996691486,1507.79672648195,1485.22442397473,1776.02249083711,1620.94279709609,1560.62017710507,1327.71344614265,1095.16079572298,1132.62464300814
10211,MITD1,ENSDARG00000044766,mitd1,-0.076213558927558,0.948543893911631,0.641137060495958,0.87841580850196,138.402397499924,131.890184070424,179.876621278177,120.340158285591,147.839776372894,115.373597735263,80.5679979197366,114.245577560347
10212,ALDH3B1,ENSDARG00000037061,aldh9a1b,-0.0763325017466225,0.948465694548036,0.523230992677485,0.822902156056904,636.367910094914,576.00002230635,820.356944918038,703.175313904007,661.381682935444,553.978160710666,438.695779149262,508.464634871458
10213,NR2E3,ENSDARG00000045904,nr2e3,-0.0763462855233852,0.948456632773665,0.600807229508763,0.859421020557931,489.105166467438,456.216288220509,510.096482265057,451.089295555308,541.655870457161,350.606973677803,273.945075772077,385.754118482914
10214,GPR173,ENSDARG00000042922,gpr173,-0.0763623226494629,0.948446089704182,0.580805225767309,0.84950721367086,1228.29026386196,1081.2922318643,1074.25604713479,1089.7064311459,780.00440862045,1019.18517368467,747.607025087883,1121.57202122161
10215,MLLT3,ENSDARG00000006754,mllt3,-0.076365303807923,0.948444129854676,0.472593554315701,0.792934486583981,522.684886504291,422.909067811108,522.853501666379,507.424830316746,463.41095651327,395.263609328283,310.365623246406,406.272839888275
10216,ATP1A4,ENSDARG00000029439,atp2a2a,-0.0763953909916424,0.948424350404121,0.438050877033832,0.772685103161332,1034.87843461025,946.655160904719,1275.99566705383,1030.21450642137,1085.68991816607,912.156540212246,675.807644915186,860.970238140815
10217,RNF40,ENSDARG00000054201,rnf40,-0.0763971170414939,0.948423215703658,0.336834605111409,0.696864329986971,2525.39986153853,2404.95473790414,2759.93263685259,2704.48536744296,2460.60770891692,2197.13703504757,1559.53018135961,2187.24543322546
10218,FBXO44,ENSDARG00000012035,zgc:100832,-0.0764007694808814,0.948420814604447,0.546668805348137,0.833548527430204,224.682685845979,221.793627273295,289.201655897937,282.6074436654,245.567441195551,198.179321556256,163.457156461575,210.647204547206
10219,PCOLCE,ENSDARG00000056913,pcolcea,-0.076408578896153,0.948415680746122,0.504264503011195,0.812526334995207,801.698589391184,723.097781329636,888.910765754627,841.691617388426,852.755617615643,650.401342474765,538.106398838009,582.547463191203
10220,GDI2,ENSDARG00000005451,gdi2,-0.0764158445304547,0.94841090439079,0.413968409309313,0.756092688351998,7756.67342383407,7025.71577827392,9179.95952942081,8007.05027712293,7953.21257482577,6208.29153629482,4909.78754806729,6314.51683695936
10221,TAC1,ENSDARG00000014490,tac1,-0.0764550426749327,0.94838513633755,0.569859312134235,0.844379073344214,167.421203707052,135.095580254111,180.270895345411,180.387754042653,145.578818111031,144.978522947642,122.966503811635,129.145535721122
10222,SYNGR2,ENSDARG00000104470,syngr2b,-0.0764943134476552,0.948359321242055,0.493945556764206,0.80661375414993,374.188822692572,347.344377895392,446.134670853784,338.517843632638,334.842407414103,308.649026419976,239.689793811216,321.691494709397
10223,GABPA,ENSDARG00000069289,gabpa,-0.0765165602524642,0.948344697360054,0.498319082155861,0.808934664826847,966.936827033719,860.078789733477,1210.990222036,1104.56518966033,1075.25569440445,820.729663260438,630.619867296561,780.625651069794
10224,ACTA1,ENSDARG00000042535,actc1a,-0.07654363583877,0.94832689959474,0.376649467193931,0.728823224192401,23492.5297467143,22661.9348218695,26482.7662571694,23778.6801177847,24577.0511807207,19982.0060567859,14500.812965865,19068.3547751485
10225,B3GALT2,ENSDARG00000102061,b3galt2,-0.0765532336681105,0.948320590673445,0.440181272477105,0.774115022362018,844.505493119578,661.381682935444,837.106018535258,827.337166665686,750.289480627547,642.380835229669,547.458372333032,680.593621615318
10226,GDPD4,ENSDARG00000079293,gdpd4b,-0.076600711408981,0.948289382845632,0.711871154552748,0.907117722045337,85.1831060756971,110.721917999939,94.6387580352661,83.3326720045793,67.5078936724048,65.5977815694296,66.0686414381418,96.681597503684
10227,RBFOX1,ENSDARG00000014746,rbfox1,-0.0766049668033686,0.948286585761528,0.414284893440968,0.756263296106964,3061.33622175296,2572.99955170837,2823.20179757314,2724.20542966109,2405.17005390204,2422.55455772089,1897.80913719656,2588.39409263004
10228,ELOVL4,ENSDARG00000006773,elovl4a,-0.0766254708574183,0.948273108498011,0.834589461248028,0.951734231332394,505.411239720251,755.075308529298,427.549993258564,487.577540620536,177.497842669635,604.259984398025,416.896142676353,577.189257721905
10229,CCNYL1,ENSDARG00000099692,ccnyl1,-0.0766601842422531,0.948250291913502,0.466455543711284,0.789539120151368,552.847530725493,543.027268919732,669.324246339077,589.800821619358,561.906109814292,502.356566449753,377.608244711904,433.715978563253
10230,C19orf12,ENSDARG00000102929,zgc:101715,-0.0766724054682577,0.948242259216561,0.767963174589196,0.929599337770432,25.4558555344055,18.7358833929059,24.170399375921,22.0473921607687,26.6552765555409,19.1291106667027,14.2275293666355,14.6756290592184
10231,CES5A,ENSDARG00000079251,nlgn2b,-0.0766967368730055,0.948226267013776,0.500138389243374,0.810182610299722,467.475964903737,406.025737305043,461.142613719423,439.800210170317,408.882589442663,361.777662274431,279.88040383318,422.854025263955
10232,DAPK2,ENSDARG00000103666,dapk2b,-0.0767073058324334,0.948219320481105,0.667558403064739,0.890625339342718,98.6659392282562,90.446436687897,123.275284097435,101.823422137622,85.7906239569901,103.731297321661,78.1680267518162,69.7138002221839
10233,TACC2,ENSDARG00000062790,CU639469.1,-0.0767420084844619,0.948196512244826,0.405252878264089,0.750403013037355,3403.67377555369,3063.67809256718,3277.41301481425,2965.45544523274,2700.2788293804,2667.39813567423,1945.71714976164,2908.25145684321
10234,MRS2,ENSDARG00000062872,mrs2,-0.0767886550590483,0.948165854757942,0.532157801925608,0.827455683570096,250.057748225735,232.335554557158,292.534205913754,238.912994904063,215.837376686276,219.034173344544,188.274707511073,203.615556795999
10235,LRRTM1,ENSDARG00000052713,lrrtm1,-0.0768307260791461,0.948138205308836,0.497332692665606,0.8081535927635,762.189073212615,654.533056041142,732.345382297512,654.769819625764,694.898982057728,573.232196179985,425.459221944211,642.335400281913
10236,GADD45G,ENSDARG00000113103,BX530077.1,-0.0768432874272504,0.948129950035295,0.529618900936277,0.825961757670423,268.271291073243,271.353289789606,315.014108739271,286.624553458084,277.111621978155,242.118528218986,189.479681598981,200.286593470164
10237,CARS1,ENSDARG00000036164,cars,-0.0768467719770282,0.948127660014242,0.374543753712605,0.727103241179571,1376.59437981561,1324.33646580567,1525.27867584954,1326.61261011038,1304.80670652878,1169.70616435696,915.75925329523,1079.91571747882
10238,MBTPS1,ENSDARG00000014634,mbtps1,-0.0768826842744211,0.948104059032923,0.480698974409201,0.798906899245257,1380.53877631938,1194.4205691601,1714.68581759433,1411.70445449922,1460.85997775714,1157.51113918556,847.272984352211,1135.72278538117
10239,NEK8,ENSDARG00000045626,nek8,-0.0769464959081231,0.94806212450813,0.651684659246131,0.883356798027383,110.443102105551,94.6673975556905,143.308049044996,115.847932722159,120.815435789701,105.690218152149,71.421394754863,76.3675666032165
10240,USH2A,ENSDARG00000029482,ush2a,-0.0769510144970982,0.94805915513745,0.618090834354158,0.868557326623932,265.793958737343,254.063024404205,251.442444547942,218.058774793184,212.011312077619,210.483894565312,136.292969721115,259.745418004302
10241,GALNT8,ENSDARG00000095324,galnt8b.2,-0.0769806249068938,0.948039697018294,0.811827021502867,0.944763771012057,21.4962073567494,26.3887237899855,37.8051634491941,13.8210285275888,21.5536072116388,16.7323296570381,17.3947885816242,22.7000334138858
10242,CIB2,ENSDARG00000102820,cib2,-0.0770314486847167,0.948006299724431,0.559039414173957,0.839025287871306,183.511327055455,158.066861824859,203.250419523364,166.323796004476,138.049062705814,145.942670639477,120.851996879605,162.348978638387
10243,DHRS9,ENSDARG00000019260,dhrs9,-0.0770378209472019,0.948002112469698,0.608612670766467,0.863190675677002,85.1831060756971,80.9910326110666,89.6047815440286,88.4139324926634,80.2267721903941,64.6187102027217,57.1937493046601,70.4969981797695
